Checkpoint,Bracket,,APC,AXIN1,BIRC5,CCNA1,CCNA2,CCND2,CCND3,CCNE1,CCNE2,CD44,DKK1,DKK4,ICAM1,JUNB,MMP2,MMP7,MMP9,MYC,NANOG,PARP1,RYK,SFRP4,VEGFA,WNT2,CDC45,CDC6,CDC7,CK2,DLL1,DLL3,JAG1,BMP2,BMPR1A,BMPR1B,LEF1,RUNX1,RUNX1T1,RUNX2,SNAIL1,TCF3,TCF4,TCF7,TLE1,TLE2,TLE3,TLE4,CCND1,CCNB1,CCNB2,FOXM1,CXCR4,CDC25C
18M,0.1-1%,DLL3,0.32141027501762126,-0.5585234104388979,-0.8393095159032653,-0.5145157956613462,-0.8234958472308318,-0.9657587304669172,-0.9754143964609268,-0.6388758285534129,-0.9125255454068174,0.17315734748339548,0.0,-0.613708508944107,-0.2832096651605931,-0.4194804531993699,-0.8099287154682616,-0.05888150483861474,-0.9381648417631,-0.9082651337313037,-0.48541626588639664,-0.9914153401070788,-0.8637507310496022,-0.0,0.42455398783332826,0.639301154533666,0.12574849068670815,0.1555647984985517,-0.521003248834984,-0.47464603282068835,0.9605527820242703,1.0,-0.03646763951246879,-1.0,-0.3395314318867464,1.0000000000000004,-0.7064204964436993,-0.4252888140347316,-1.0,-0.847792861843747,-0.8677395115290931,-0.9482821987546617,0.7372194902737115,-0.38138785698499095,0.4632023214213722,-0.9989000261805325,0.5576375347057926,-0.6073385039503426,0.5486902091131994,-0.8697979812362171,-0.8279097247955268,-0.9658224765144384,-0.7904314478172005,-0.8697653447073639
18M,0.1-1%,JAG1,0.31880756171225194,0.8469094127663449,-0.5110834853023661,0.04289376992403212,-0.5279394301820852,-0.17382891244757842,-0.006598437652874963,-0.6981647663178617,-0.3752589276511733,0.659489652126052,0.0,0.30566396650192207,0.1912256387939852,-0.6002458842596631,0.6149780497275857,0.49756341996961156,-0.042431571613459965,0.4074035357696516,-0.7997594989026647,0.14558108611481133,0.44224314378835294,-0.0,0.12610136401650446,-0.039348416414504976,0.29638199551614575,0.1620206980201447,-0.6091962325913348,-0.7104065429555342,-0.12970851255493626,-0.03646763951246879,1.0,-1.0,-0.8401274062324248,1.0000000000000004,-0.44490296837304655,0.5251570160376969,-0.9999999999999999,0.10599677764581646,-0.34941447632307476,0.018309320789752524,0.5614723010715809,-0.8828683521452478,-0.5533419542033812,0.32659420826673535,0.12283998241978944,-0.7666163163100124,-0.0022521754748977925,-0.12473061687999211,-0.24256753892839458,0.10019701037299068,-0.1334829857500214,0.02541656849520811
18M,0.1-1%,BMP2,1.0,-0.9999999999999999,1.0,-1.0000000000000002,1.0000000000000002,1.0,0.9999999999999999,0.9999999999999998,0.9999999999999998,-0.9999999999999998,-0.0,-1.0,0.9999999999999999,1.0,-0.9999999999999999,-0.9999999999999999,1.0,-0.9999999999999998,0.9999999999999998,1.0,-1.0000000000000002,0.0,1.0000000000000002,1.0,-0.9999999999999999,-1.0,0.9999999999999998,1.0,-0.9999999999999999,-1.0,-1.0,1.0,1.0000000000000002,-1.0000000000000007,1.0000000000000002,-0.9999999999999988,1.0000000000000002,0.9999999999999998,1.0000000000000004,0.9999999999999998,-1.0,1.0,1.0000000000000002,1.0000000000000002,0.9999999999999999,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,0.9999999999999999,1.0
18M,0.1-1%,BMPR1A,-0.03973021991788602,-0.5409041208749809,0.7308589171966468,-0.1855082174731185,0.7957470761501779,0.567160805476694,0.2814820582998503,0.9380922820937128,0.6533688710730244,-0.3397657115716128,-0.0,-0.32540924456942544,0.3148901130724978,0.93207625196501,-0.21343897846261392,-0.7462166978575312,0.5177168210456183,0.06277279603621101,0.9849070490118356,0.27151532686319496,0.05815307647500016,0.0,0.08929427626209203,0.10122313939458791,-0.6741252817916418,-0.5816631845311536,0.941925019069159,0.978253384380866,-0.34890774266847036,-0.3395314318867464,-0.8401274062324248,1.0000000000000002,1.0,-1.0000000000000004,0.8509656946825386,0.005580100676981031,1.0,0.4317601639763064,0.4936063333930095,0.4614635815703294,-0.8838930894413977,0.9829613555458454,0.5800626360108979,0.24739713754858644,0.012391302440091458,0.9153296935892956,0.12970685549173727,0.6142658928649987,0.7080688286651041,0.37187559069809467,0.640938825425448,0.496189690735194
18M,0.1-1%,BMPR1B,-1.0000000000000004,1.0000000000000004,-1.0000000000000004,1.0000000000000007,-1.0000000000000004,-1.0000000000000004,-1.0000000000000004,-1.0000000000000002,-1.0000000000000002,1.0000000000000004,0.0,1.0000000000000004,-1.0000000000000004,-1.0000000000000004,1.0000000000000002,1.0000000000000004,-1.0000000000000004,1.0000000000000004,-1.0000000000000004,-1.0000000000000007,1.0000000000000007,-0.0,-1.0000000000000007,-1.0000000000000004,1.0000000000000004,1.0000000000000004,-1.0000000000000004,-1.0000000000000007,1.0000000000000004,1.0000000000000004,1.0000000000000004,-1.0000000000000007,-1.0000000000000004,1.0,-0.9999999999999998,0.9999999999999983,-0.9999999999999996,-0.9999999999999993,-0.9999999999999999,-0.999999999999999,0.9999999999999996,-0.9999999999999994,-0.9999999999999998,-0.9999999999999997,-0.9999999999999992,-0.9999999999999993,-0.9999999999999998,-0.9999999999999997,-0.9999999999999996,-0.9999999999999996,-0.9999999999999994,-0.9999999999999996
18M,0.1-1%,LEF1,0.08597567178147282,-0.028284335945798874,0.8261636949776002,-0.10077542631176706,0.8978228605614834,0.8618357929097398,0.594644956234313,0.9317547278208462,0.830222469597246,-0.05287410379824609,-0.0,-0.08930551606911398,0.6124169203285272,0.9387374677837999,0.31133743149332055,-0.6496862042016674,0.8772232220659857,0.5637571267597214,0.8912215308801302,0.686536255974763,0.570628537952797,0.0,0.10583248111651183,-0.03787144719079806,-0.7300908448899815,-0.703255477978137,0.9691820968908623,0.9394825825080968,-0.7720749781781903,-0.7064204964436993,-0.44490296837304655,1.0000000000000002,0.8509656946825386,-0.9999999999999998,1.0,0.455280491006827,1.0,0.8408845658335234,0.6241455742551253,0.8450464298229533,-0.9732135657450829,0.809332274064854,0.2981890775014199,0.7222023787548041,-0.02941368595568266,0.8485069448372426,0.04563667157262845,0.9353967016686994,0.9722744566127794,0.7842255622308675,0.9469265980748057,0.8780895325571032
18M,0.1-1%,RUNX1,0.6954118341562733,0.612222080208844,0.04932530273658835,-0.4097447175957019,0.1406523114204003,0.4187866954727121,0.231586186699499,0.10224174884535889,0.1697730949160762,0.8084728242703811,0.0,-0.1453953540721124,0.9169535858183556,0.36284189712597703,0.6645900174357012,-0.369986186047291,0.6122879434977521,0.7167234789904727,0.020012316849018795,0.5309058256123657,0.7949438175147734,-0.0,0.5603183585709005,0.2947465855493808,-0.6066381914480464,-0.7084356283377784,0.33271489020610756,0.20015108199019882,-0.6523224817764822,-0.4252888140347316,0.5251570160376969,-0.9999999999999988,0.005580100676981031,0.9999999999999983,0.455280491006827,1.0,-1.0000000000000013,0.7913942803684166,-0.06378326403253076,0.6320158052341307,-0.2611259244283486,-0.12949501387394607,0.056499289758776786,0.97981098329218,0.44724212445983164,-0.07668386512593318,0.4006584127210111,0.6399290887123597,0.5792493897830109,0.6315210654181445,0.694937633746412,0.735615452571213
18M,0.1-1%,RUNX1T1,1.0,-0.9999999999999998,1.0,-1.0000000000000002,1.0000000000000002,1.0,1.0,0.9999999999999999,0.9999999999999997,-1.0,-0.0,-1.0,1.0,0.9999999999999999,-0.9999999999999998,-0.9999999999999998,0.9999999999999999,-0.9999999999999999,1.0,1.0,-1.0000000000000002,0.0,1.0000000000000002,1.0,-1.0,-0.9999999999999998,1.0,1.0,-1.0,-1.0,-0.9999999999999999,1.0000000000000002,1.0,-0.9999999999999996,1.0,-1.0000000000000013,1.0,0.9999999999999997,1.0000000000000002,0.9999999999999994,-0.9999999999999999,0.9999999999999999,1.0000000000000002,1.0,0.9999999999999997,1.0,1.0000000000000002,1.0,1.0,1.0,0.9999999999999999,1.0
18M,0.1-1%,RUNX2,0.2181732982570262,0.5025685378828252,0.6489408486763608,-0.01196385940746483,0.7089891985980071,0.8836119892767775,0.7102256241487859,0.6269204506670032,0.7360192420673665,0.2840462046353845,-0.0,0.15474371174907264,0.7481385006258923,0.6594182249337971,0.7456697019647044,-0.3677134416214877,0.9668330727666425,0.8960664904097425,0.512087712114672,0.8862527676406118,0.9162169650655981,0.0,0.12017219035187064,-0.13960245547935088,-0.5802147838443228,-0.6303299203504605,0.6976021529334939,0.6072438723091527,-0.9587296305757136,-0.847792861843747,0.10599677764581646,0.9999999999999998,0.4317601639763064,-0.9999999999999993,0.8408845658335234,0.7913942803684166,0.9999999999999997,1.0,0.5396559343735777,0.969147398877268,-0.7547996903282297,0.37244008294531245,-0.06282415027572337,0.9883944476076599,-0.032760367445355085,0.5030266610384158,-0.025043971153680452,0.9712908793100036,0.9386128293102687,0.9554285176667505,0.9679860216901238,0.995944907001005
18M,0.1-1%,SNAIL1,-0.6878838211427527,0.18936196801712132,0.9482891806823869,0.7105086615493149,0.8954299427948872,0.8688697381661088,0.9314512893845057,0.7449370904143333,0.9519081234563365,-0.6355399981999064,-0.0,0.6593626723693082,-0.12351771675987136,0.3862955244055424,0.4703107522240467,0.13828391370658077,0.735707422347205,0.5858702370743016,0.6347491347840597,0.7957581157496018,0.49984161482730377,0.0,-0.7075061032390378,-0.7937130730389381,0.07738077621795535,0.11135880659151277,0.5077200122765523,0.5319283494303374,-0.7140309937458325,-0.8677395115290931,-0.34941447632307476,1.0000000000000004,0.4936063333930095,-0.9999999999999999,0.6241455742551253,-0.06378326403253076,1.0000000000000002,0.5396559343735777,1.0,0.7280101638148827,-0.7585365122517186,0.6023674501138367,-0.4220546912140779,0.5656111185279747,-0.7991687935712743,0.7991766675589465,-0.7493545963172368,0.665286944872478,0.6662874761221206,0.733299130273189,0.5595325529811144,0.5998338230754541
18M,0.1-1%,TCF3,-0.02888983490626268,0.4961929899658499,0.7915068427634188,0.21579023746823686,0.8218714562374059,0.9678674120448401,0.8570855047585676,0.7018431091031432,0.8678219847171462,0.054892646039636075,-0.0,0.34375139025848017,0.5641820564517765,0.6192019075341605,0.7675623706049435,-0.22691596179575602,0.9979123262333045,0.9143149296669904,0.571462789116716,0.9610098554589294,0.9048100493626039,0.0,-0.12141753094410002,-0.3622623501774275,-0.4238012097992731,-0.4588515787050077,0.6873383467256151,0.6186871982470518,-0.9922185377511419,-0.9482821987546617,0.018309320789752524,0.9999999999999998,0.4614635815703294,-0.999999999999999,0.8450464298229533,0.6320158052341307,0.9999999999999994,0.969147398877268,0.7280101638148827,1.0,-0.8137631632276037,0.4466374219219203,-0.20695542289897279,0.9818422289275897,-0.2719342288976697,0.6174203053036309,-0.2556333242744077,0.975696410847192,0.9448614622524096,0.9943569867309877,0.9394314366542355,0.9813067175557857
18M,0.1-1%,TCF4,0.13755084463882564,0.09608396010867337,-0.9240620529627894,-0.0809651218663239,-0.9691489089645251,-0.8860054233570579,-0.6722376481041822,-0.9841348280858221,-0.9090603761616886,0.2794647071183278,0.0,-0.04127619350583609,-0.41441307422511,-0.8929289980718043,-0.26166201571156716,0.5356829710571233,-0.8486925666998367,-0.5109078399644437,-0.9417564530711218,-0.6901087198496026,-0.4914311698224168,-0.0,0.09997180161311649,0.20701632269800158,0.5833508627917808,0.5361711483947162,-0.9455916860455994,-0.9425329142679161,0.7390294837037155,0.7372194902737115,0.5614723010715809,-1.0,-0.8838930894413977,0.9999999999999996,-0.9732135657450829,-0.2611259244283486,-0.9999999999999999,-0.7547996903282297,-0.7585365122517186,-0.8137631632276037,1.0,-0.883068769530015,-0.20832017254516655,-0.600031822282515,0.22442050214246123,-0.9423824792839083,0.13789894395529306,-0.8885092955786899,-0.9334620481099276,-0.7569187147684832,-0.8741276498222418,-0.8084838098515651
18M,0.1-1%,TCF7,-0.22244653895270197,-0.5431830568028387,0.7972681175874109,-0.015685109420416003,0.8374286550023081,0.5901093880599544,0.36186912030596624,0.9505020401113672,0.7119629883099252,-0.502918246767091,-0.0,-0.1838754673507208,0.15461345654222217,0.860726895055023,-0.21046901428352086,-0.6147296812951123,0.5015579180909006,0.05170174449118448,0.9876851682780363,0.2957112766132339,0.02529784089806058,0.0,-0.09057495743436814,-0.0587865844763052,-0.5280206281490426,-0.4259807649674868,0.8909645311798259,0.9442272696510231,-0.3393565141213176,-0.38138785698499095,-0.8828683521452478,1.0,0.9829613555458454,-0.9999999999999994,0.809332274064854,-0.12949501387394607,0.9999999999999999,0.37244008294531245,0.6023674501138367,0.4466374219219203,-0.883068769530015,1.0,0.4615753993711387,0.13530257845171556,-0.1597674899432323,0.9599713186858828,-0.03969118731213091,0.5760735240085875,0.6694355716851799,0.3656989569757508,0.5783012955957286,0.4468948578934484
18M,0.1-1%,TLE1,0.5970375856556821,-0.7471367064477019,-0.12720430476011169,-0.855727346459333,-0.010821657828514335,-0.22682930356313005,-0.5816938371593456,0.2790342722747373,-0.21250073962732846,0.2340634451312074,-0.0,-0.9560819394357302,0.43579933732399595,0.6065673825526083,-0.6694844302471215,-0.9044125453169545,-0.15532971897972023,-0.49024616200429183,0.4318889683759095,-0.4676186120957549,-0.4151353308079179,0.0,0.751208911505184,0.8468752292870251,-0.7699908596557583,-0.704493675122307,0.5032923204495802,0.519690979760266,0.3114105944727935,0.4632023214213722,-0.5533419542033812,1.0000000000000002,0.5800626360108979,-0.9999999999999998,0.2981890775014199,0.056499289758776786,1.0000000000000002,-0.06282415027572337,-0.4220546912140779,-0.20695542289897279,-0.20832017254516655,0.4615753993711387,1.0,0.09708695055717446,0.7579659375324336,0.2060843967904087,0.8340331823483975,0.011110580484265001,0.10854364605036826,-0.3053315202804003,0.13755535928365925,-0.051537636121512784
18M,0.1-1%,TLE2,0.9999999662251812,0.5723702207809988,0.5279698523526086,-0.6968708042151612,0.5765673051447617,0.9173064576296709,0.9997193889663939,0.424258200196992,0.7262903448839234,0.8623343829888128,-0.0,-0.15348011685524857,0.981985888628244,0.5614018014736529,0.8031242058205245,-0.5038377595402688,0.9642116590663434,0.9526602964898341,0.2983911743674607,0.9975844102479509,0.959364801595336,0.0,0.9279236263630835,0.523825267366082,-0.7366326465125839,-0.8297315160865064,0.5645746571042773,0.4462511840521782,-0.9991761729211235,-0.9989000261805325,0.32659420826673535,1.0000000000000002,0.24739713754858644,-0.9999999999999997,0.7222023787548041,0.97981098329218,1.0,0.9883944476076599,0.5656111185279747,0.9818422289275897,-0.600031822282515,0.13530257845171556,0.09708695055717446,1.0,0.9029729880887626,0.24753104661657904,0.726006988574825,0.925514566951989,0.8651832524439418,0.9974408273290954,0.9136645488316978,0.9739409734486382
18M,0.1-1%,TLE3,0.9520972615945821,-0.24448010273858042,-0.5797919651390803,-0.9842752463811624,-0.45699905356101855,-0.4430383149391917,-0.7268268861586117,-0.24239105563677815,-0.5781748554461112,0.7850776806117656,0.0,-0.9041139147574048,0.6380636249356666,0.2230370285615215,-0.3443451916778248,-0.6702571197642443,-0.25812441194141506,-0.30033772825911337,-0.13555792650896178,-0.47874050885939123,-0.18439685800115468,-0.0,0.9882076471862818,0.9827821163104189,-0.6595857396429436,-0.6851436525971342,0.09151111497967507,0.03522793697450934,0.308288309308855,0.5576375347057926,0.12283998241978944,0.9999999999999999,0.012391302440091458,-0.9999999999999992,-0.02941368595568266,0.44724212445983164,0.9999999999999997,-0.032760367445355085,-0.7991687935712743,-0.2719342288976697,0.22442050214246123,-0.1597674899432323,0.7579659375324336,0.9029729880887626,1.0,-0.37788960207206335,0.9919188046749625,-0.1248837028224272,-0.10016699160727341,-0.324106813969777,0.018867974295146667,-0.08247948172866833
18M,0.1-1%,TLE4,-0.3760993261888471,-0.3192951387327214,0.9338126850035413,0.21598926956043893,0.9499175472907462,0.7655159799655564,0.6061713837612543,0.9818471219734787,0.875692796811685,-0.5654965652918741,-0.0,0.0824140207242696,0.11421598009877802,0.8011741779534595,0.032092333359641484,-0.4338060891830525,0.6608171900871923,0.27286039178551186,0.9683358805615414,0.5221533440353479,0.2265165685986338,0.0,-0.2888832445018754,-0.30615257933841367,-0.3994775001510568,-0.3148742891076174,0.8647490492391108,0.9076978785344972,-0.5322228943322218,-0.6073385039503426,-0.7666163163100124,1.0,0.9153296935892956,-0.9999999999999993,0.8485069448372426,-0.07668386512593318,1.0,0.5030266610384158,0.7991766675589465,0.6174203053036309,-0.9423824792839083,0.9599713186858828,0.2060843967904087,0.24753104661657904,-0.37788960207206335,1.0,-0.2717530359856914,0.694101382465208,0.762516459641568,0.5579311640204442,0.6616121948728341,0.5777970427388526
18M,0.1-1%,CCND1,0.9238696033745009,-0.34443193649322157,-0.5050133529410318,-0.9983106610500848,-0.3777271019316581,-0.40534943164965903,-0.716742493282102,-0.1412298281867289,-0.5189432686914371,0.7131216215900278,0.0,-0.9476178719826002,0.6350299852282468,0.31623616971659657,-0.4101010182314928,-0.7477257263716715,-0.23395750916476457,-0.3358193486878824,-0.02293376140990392,-0.48231121681780065,-0.22294305112110102,-0.0,0.9829123929316304,0.9930754149868264,-0.7157208730844968,-0.7253222677331911,0.18557956034465398,0.1398683545910521,0.30682308133866415,0.5486902091131994,-0.0022521754748977925,1.0000000000000002,0.12970685549173727,-0.9999999999999998,0.04563667157262845,0.4006584127210111,1.0000000000000002,-0.025043971153680452,-0.7493545963172368,-0.2556333242744077,0.13789894395529306,-0.03969118731213091,0.8340331823483975,0.726006988574825,0.9919188046749625,-0.2717530359856914,1.0,-0.08893280764743389,-0.049582492044911324,-0.31905610040568855,0.057079044470419976,-0.0649207478075614
18M,0.1-1%,CCNB1,0.08383664801573974,0.32683121871079396,0.7953747323160661,0.042677496342502876,0.8507315122519371,0.9445713548605277,0.7538097093603789,0.7930749919499421,0.8515638691290404,0.0844841001864393,-0.0,0.14462397015102546,0.6586855001906707,0.7733029838383128,0.626133477268832,-0.431828026004536,0.9859817904673199,0.818637563829454,0.6946771524808449,0.8786221917839513,0.8233602779670793,0.0,0.026973899930472032,-0.1938247837064633,-0.5988162659894132,-0.6170788198339678,0.8217562392567761,0.7581870413287268,-0.9429957792598233,-0.8697979812362171,-0.12473061687999211,1.0,0.6142658928649987,-0.9999999999999997,0.9353967016686994,0.6399290887123597,1.0,0.9712908793100036,0.665286944872478,0.975696410847192,-0.8885092955786899,0.5760735240085875,0.011110580484265001,0.925514566951989,-0.1248837028224272,0.694101382465208,-0.08893280764743389,1.0,0.9921065260034594,0.9472988039267283,0.9893040080891307,0.9883872747493955
18M,0.1-1%,CCNB2,0.0783749562835454,0.20578325782921766,0.8223852889894109,-0.0005896173015667641,0.8834378386150669,0.9318486931439495,0.713091932453063,0.856199989803203,0.8606297965868713,0.030192833070705125,-0.0,0.06967200680196976,0.6465264578514135,0.8421272751606796,0.5246543045316634,-0.5111030699780902,0.963055619090764,0.7411148257308556,0.7763553827508368,0.82592517953135,0.7457724273274811,0.0,0.04799129892882267,-0.1482221566750863,-0.6494485919691617,-0.6515630573984684,0.8858296589299137,0.8339621019863316,-0.8974997763360502,-0.8279097247955268,-0.24256753892839458,1.0000000000000002,0.7080688286651041,-0.9999999999999996,0.9722744566127794,0.5792493897830109,1.0,0.9386128293102687,0.6662874761221206,0.9448614622524096,-0.9334620481099276,0.6694355716851799,0.10854364605036826,0.8651832524439418,-0.10016699160727341,0.762516459641568,-0.049582492044911324,0.9921065260034594,1.0,0.9048089167813999,0.9881238081548955,0.9635709422926542
18M,0.1-1%,FOXM1,-0.066281507281392,0.577398968988954,0.7649152056865574,0.28342947265338314,0.784276157181755,0.957656862688814,0.8850598503512586,0.6367877870675616,0.8514595950083387,0.05808201447639291,-0.0,0.42626635028863835,0.5216187496855567,0.5324095974196777,0.8275090594488899,-0.1283101160839839,0.9858202968387986,0.9483699972019667,0.4930747094193216,0.9825795226553762,0.934107808155225,0.0,-0.1764495091916207,-0.425592229345941,-0.3390469668009476,-0.38359749844422325,0.6072064058223539,0.535131566040136,-0.9994887809288795,-0.9658224765144384,0.10019701037299068,1.0000000000000002,0.37187559069809467,-0.9999999999999996,0.7842255622308675,0.6315210654181445,1.0,0.9554285176667505,0.733299130273189,0.9943569867309877,-0.7569187147684832,0.3656989569757508,-0.3053315202804003,0.9974408273290954,-0.324106813969777,0.5579311640204442,-0.31905610040568855,0.9472988039267283,0.9048089167813999,1.0,0.9010545903271482,0.9634378305461859
18M,0.1-1%,CXCR4,0.21629058276068303,0.2699216979156878,0.7268210594680562,-0.10348203968199113,0.8009845488099979,0.8879806346163184,0.650098783307437,0.7792156069149738,0.779923493688682,0.1833314880803743,-0.0,0.0038282025728412802,0.7507209193495639,0.8254476982822487,0.5619254229925383,-0.5457346629024125,0.9533988515780424,0.7672420087602845,0.6988165938235611,0.8080633397894008,0.7881746360516224,0.0,0.169575085355147,-0.048650906124983066,-0.7065954967509351,-0.7251734645697684,0.8549466060754571,0.7854547458647807,-0.89828950921991,-0.7904314478172005,-0.1334829857500214,0.9999999999999999,0.640938825425448,-0.9999999999999994,0.9469265980748057,0.694937633746412,0.9999999999999999,0.9679860216901238,0.5595325529811144,0.9394314366542355,-0.8741276498222418,0.5783012955957286,0.13755535928365925,0.9136645488316978,0.018867974295146667,0.6616121948728341,0.057079044470419976,0.9893040080891307,0.9881238081548955,0.9010545903271482,1.0,0.9799438621057522
18M,0.1-1%,CDC25C,0.15617889212801592,0.4494743623394323,0.7128409214440734,0.02442080108207208,0.769379860529276,0.9170250815074068,0.7419193596690288,0.6913639572717563,0.7897759895520183,0.20309784791622992,-0.0,0.16839517387332112,0.7099021966178477,0.6977554915374918,0.7148564273317692,-0.3794508501238084,0.9830405495970459,0.8796385252945617,0.5796307008795366,0.8968648771987537,0.8925248933282868,0.0,0.07108927208503904,-0.17660088378237224,-0.577677789897074,-0.6166969838182516,0.7420222033540891,0.6613742514400774,-0.963869891756507,-0.8697653447073639,0.02541656849520811,1.0,0.496189690735194,-0.9999999999999996,0.8780895325571032,0.735615452571213,1.0,0.995944907001005,0.5998338230754541,0.9813067175557857,-0.8084838098515651,0.4468948578934484,-0.051537636121512784,0.9739409734486382,-0.08247948172866833,0.5777970427388526,-0.0649207478075614,0.9883872747493955,0.9635709422926542,0.9634378305461859,0.9799438621057522,1.0
18M,<0.1%,APC,1.0,-0.16546309681979235,-0.30864139095920706,0.2796586496339685,-0.05989835872327996,0.2602739711302783,0.01934175891574318,-0.458091031207134,-0.4081756279500783,0.21771166831416267,0.0,-0.09745974770455672,0.26785354319351884,0.5704618454975129,-0.20297667158421584,0.30235853000448887,-0.1086433907156591,-0.047591248352574736,0.662843739002842,-0.06979442350474552,-0.19626948973600994,-0.0,0.09548152910137558,0.5984145650098138,-0.6627521332639497,-0.4864336561777197,0.6429370403802828,0.6787106620836957,0.5743220734818109,0.6353098728161272,0.7199822905975979,0.008924689405096409,0.6503837686896571,-0.21919544548122324,0.0963929198645237,0.1840475233271555,-0.28061281114961295,0.4800977772768262,0.34060560516650307,0.6286473843886211,0.07266481786250444,0.652925530665964,0.6274586581392028,0.7575680145337205,0.02182000069492452,0.6890254109536432,0.09950182619776506,-0.5499136690519458,-0.44514022971532347,-0.5343746043056061,0.07818437001415093,-0.3490810728175964
18M,<0.1%,AXIN1,-0.16546309681979235,1.0,0.8523688449952269,-0.4417948252839703,-0.3971172515155466,-0.08088837373021697,0.4383573793029328,0.10306085691540297,0.06480093895208529,0.27225500640589734,-0.0,0.8172711031851211,0.28445848522254785,-0.3176120572684632,0.6595939954722219,0.28646456563789646,-0.16428078455177772,0.6884796930224552,-0.373578050379363,0.8881126340954898,0.6106596629784192,0.0,0.38233971616548984,-0.55092466260397,0.11235651066218319,0.32664036369283717,-0.5808716266988435,-0.416759640156183,-0.34306574049303695,-0.36715000755106836,-0.3200073782288679,-0.3568546171633105,-0.4106250353489811,0.543688145323027,0.5112644926148524,0.6738692232679354,-0.1218345539577497,0.024830300597876206,-0.11285869579400477,0.03394088352799615,0.22877006568378963,-0.37624500125615024,-0.3525170208356633,0.5621478082134906,0.4785425804080665,-0.3896690728714454,-0.008999989558686729,0.2888391868705607,0.18243327095436151,0.4887178489603011,0.06666049489396637,-0.047878022857791115
18M,<0.1%,BIRC5,-0.30864139095920706,0.8523688449952269,1.0,-0.3699017248096445,0.009438047180493675,0.16865011085923978,0.41414794395622456,0.3254002150444801,0.15535117326122472,-0.17027302250958315,-0.0,0.5725897008555568,-0.16534017170471896,-0.3608549750789388,0.7211347771380975,0.4083557576016183,-0.3231005938531759,0.7656529574727812,-0.3564355055036049,0.7672958743598787,0.4234216989795343,0.0,0.08638399437373707,-0.4307831002636668,0.3723092165978184,0.5572422801179663,-0.5102588552922735,-0.3751019324002779,-0.33581249798991375,-0.355879361711318,-0.2899790286569079,-0.5287363412143262,-0.3790070779560545,0.7156656076243753,0.18089126476141593,0.6432244971795066,-0.06703138852308133,-0.21936595416259366,-0.35237197419546173,0.011724897976386641,-0.012145609359254569,-0.3661847261386472,-0.3573641513224296,0.10805024278705117,0.26739878521878874,-0.37187600184790526,0.11635446013964347,0.6038685257079142,0.47695946557745716,0.6235153444396379,-0.2460052950478111,0.1659152906280501
18M,<0.1%,CCNA1,0.2796586496339685,-0.4417948252839703,-0.3699017248096445,1.0,0.341183601958649,0.04981157963212057,-0.1707821353454188,0.015325227653195172,-0.2411420284654902,-0.348803865751724,0.0,-0.43409158149406574,-0.36749909714771695,0.020746935707919426,-0.14278289423493515,0.2812853077738962,-0.2742025062243376,-0.3006833818396867,0.07281585030630582,-0.24298654264540842,-0.4349989999516626,0.0,-0.21632675005158167,0.2182723973304187,0.19293597989450767,0.20404051709333207,0.1638197095677849,0.10738800156980301,0.035159334687413196,0.0573776934487616,0.2680338432636171,0.2567473501270917,0.08432625386253517,-0.14255361255417362,-0.3135261585736254,0.004298569416150193,0.007287926403862415,-0.2302921588059015,0.2415107418372215,-0.1110231539035302,-0.2032863274180733,0.05887676264030079,0.038748906862741184,-0.30664284051766016,-0.2848998906928599,0.08276588772987176,-0.16365184465363108,-0.1750919337237442,0.03339796096787257,-0.06747663587604115,-0.10576382216909874,-0.2569741931665771
18M,<0.1%,CCNA2,-0.05989835872327996,-0.3971172515155466,0.009438047180493675,0.341183601958649,1.0,0.5782902762330234,0.05938938914960573,0.679908584274323,0.14321372190863488,-0.521379781461826,0.0,-0.5069910480245233,-0.6658997333974126,0.1524941367970135,-0.08185534282986975,-0.02757474423172558,-0.33828082523703934,-0.1934224678078647,0.17711163816995826,-0.3396051268258123,-0.4300867134145982,-0.0,-0.11783397362400876,0.5560969370759185,0.28875364301944373,0.42058418335848774,0.1954027520501019,0.2519214454025328,0.1687149292578801,0.16321882081471062,0.10543502593566546,-0.13003723238083217,0.24279007666769822,0.15165921159802906,-0.603857134549369,-0.10340126673462449,-0.13457625647836474,-0.20989746221624775,0.060330155135756895,0.07764853860520075,-0.32969282902236563,0.1975203632496574,0.15696066787374977,-0.625382472657057,-0.24546414067880237,0.16075640823586645,0.19936330445015907,0.5132862576258449,0.6439015988312521,0.27529631622829676,-0.3879612665657143,0.3601022006454528
